Delivery,Name of sold-to party,Shipment Number,Sold-to party,Name of the ship-to party,Location of the ship-to party,Ship-to party,Material,UPC,GTIN,Description,Batch,Delivery quantity,Actual delivery qty,Net weight,Plant,Act. Gds Mvmnt Date,Deliv. date(From/to),Created on,Overall pick.status
808268024,RICHARD BURNSIDE,833282686,9201776,RICHARD BURNSIDE,STAPLETON,9201776,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,4,4,188.000,8H4A,14/03/2023,14/03/2023,14/02/2023,C
808268028,RICHARD BURNSIDE,833240423,9201776,RICHARD BURNSIDE,STAPLETON,9201776,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,16,16,752.000,8H4A,21/02/2023,21/02/2023,14/02/2023,C
808268031,RICHARD BURNSIDE,833240424,9201776,RICHARD BURNSIDE,STAPLETON,9201776,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,16,16,752.000,8H4A,21/02/2023,21/02/2023,14/02/2023,C
808268843,HORSTDALE FARM SUPPLY LLC,833232852,9204118,HORSTDALE FARM SUPPLY LLC,GREENCASTLE,9204118,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,5,5,235.000,8HN7,21/02/2023,21/02/2023,14/02/2023,C
808270703,ANDERSON FAMILY FARMS,833271723,9200816,ANDERSON FAMILY FARMS,ARCHIE,9200816,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,5,5,235.000,8H30,02/03/2023,03/03/2023,15/02/2023,C
808270912,CARTHAGE AG SERVICE LLC,833243841,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,6,6,282.000,8H30,21/02/2023,22/02/2023,15/02/2023,C
808272581,STATELINE AG ENTERPRISES,833263336,9128452,STATELINE AG ENTERPRISES,DAWSON,9128452,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,19,19,893.000,8H84,02/03/2023,03/03/2023,15/02/2023,C
808272585,STATELINE AG ENTERPRISES,833263335,9128452,STATELINE AG ENTERPRISES,DAWSON,9128452,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,4,4,188.000,8H84,03/03/2023,03/03/2023,15/02/2023,C
808275062,MOORETON CHEMICAL LLC,833244382,4790087,MOORETON CHEMICAL LLC,MOORETON,4790087,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,22,22,"1,034.000",8H3T,24/02/2023,24/02/2023,16/02/2023,C
808275583,MOORETON CHEMICAL LLC,833244383,4790087,MOORETON CHEMICAL LLC,MOORETON,4790087,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,21,21,987.000,8H3T,28/02/2023,28/02/2023,16/02/2023,C
808276414,QUINN STARNER SEED WELLSVILLE,833302139,9258314,QUINN STARNER WHS,WELLSVILLE,9264842,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,12,12,564.000,8HN7,21/03/2023,22/03/2023,16/02/2023,C
808281490,BRAD FROETSCHNER ROZEL,833248348,4661640,FROETSCHNER SEEDS WHS,LARNED,9221919,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,1,1,47.000,8H4A,28/02/2023,28/02/2023,18/02/2023,C
808283425,STATELINE AG ENTERPRISES,833263344,9128452,STATELINE AG ENTERPRISES,DAWSON,9128452,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,10,10,470.000,8H84,06/03/2023,06/03/2023,20/02/2023,C
808284022,WHALEY SEEDS,833253830,9201114,WHALEY SEEDS WHS,BROOK,9227255,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,15,15,705.000,8H52,28/02/2023,28/02/2023,20/02/2023,C
808286760,TROTTER FERT LOUP CITY,833263341,9130377,TROTTER FERT LOUP CITY,LOUP CITY,9130377,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,6,6,282.000,8H84,06/03/2023,06/03/2023,21/02/2023,C
808288168,WALNUT CREST ACRES SEED,833257161,9234212,WALNUT CREST ACRES SEED,WELLMAN,9234212,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,7,7,329.000,8H82,08/03/2023,09/03/2023,21/02/2023,C
808290673,KOELZER FARMS,833254071,9200986,KOELZER FARMS,ONAGA,9200986,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,4,4,188.000,8H3S,03/03/2023,03/03/2023,22/02/2023,C
808293317,BRAD FROETSCHNER ROZEL,833258895,4661640,FROETSCHNER SEEDS WHS,LARNED,9221919,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,3,3,141.000,8H4A,03/03/2023,03/03/2023,23/02/2023,C
808296582,HOBBS SEED,833273036,9238662,HOBBS SEED,BUFFALO,9238662,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,12,12,564.000,8H3S,08/03/2023,08/03/2023,24/02/2023,C
808299622,JACK SCHMITT,833276406,9201699,JACK SCHMITT,SCOTT CITY,9253713,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,1,1,47.000,8H4A,10/03/2023,09/03/2023,24/02/2023,C
808300013,JACK SCHMITT,833276406,9201699,JACK SCHMITT,SCOTT CITY,9253713,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,1,1,47.000,8H4A,09/03/2023,09/03/2023,24/02/2023,C
808300106,SHAWN SULLIVAN SEED WALLACE NE,833276390,4198029,SHAWN SULLIVAN SEED WALLACE NE,WALLACE,4198029,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,11,11,517.000,8H4A,08/03/2023,08/03/2023,25/02/2023,C
808301803,DAN SCHOLL SEED,833276253,9201062,DAN SCHOLL SEED,FALLS CITY,9201062,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,20,20,940.000,8H84,14/03/2023,14/03/2023,27/02/2023,C
808309992,HOBBS SEED,833276288,9238662,HOBBS SEED,BUFFALO,9238662,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,2,2,94.000,8H3S,09/03/2023,09/03/2023,01/03/2023,C
808311165,NOVUS PATHWAY AG LLC OAKLEY,833276398,4580294,NOVUS PATHWAY AG COLBY WHS,COLBY,4760224,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,1,1,47.000,8H4A,08/03/2023,08/03/2023,01/03/2023,C
808313278,JOHN BLAKEMAN SEED,833279798,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,4,4,188.000,8H4A,12/03/2023,13/03/2023,01/03/2023,C
808321558,COUSSENS FARM SEEDS,833286265,4569327,COUSSENS FARM SEEDS,KENTLAND,4569327,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,19,19,893.000,8H52,09/03/2023,09/03/2023,03/03/2023,C
808321563,COUSSENS FARM SEEDS,833286143,4569327,COUSSENS FARM SEEDS,KENTLAND,4569327,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,8,8,376.000,8H52,08/03/2023,09/03/2023,03/03/2023,C
808321665,LANCASTER SEED SALES LLC,833286530,4579735,DREW W HAINES,MIDDLETOWN,9366887,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,1,1,47.000,8HN7,15/03/2023,16/03/2023,03/03/2023,C
808325429,PAUL VOIGT SEED,833287378,9254867,PAUL VOIGT SEED,AVON,9254867,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,10,10,470.000,8H53,14/03/2023,14/03/2023,06/03/2023,C
808327885,DAN SCHOLL SEED,833290163,9201062,DAN SCHOLL SEED,FALLS CITY,9201062,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,18,18,846.000,8H84,14/03/2023,14/03/2023,07/03/2023,C
808330705,QUINN STARNER SEED WELLSVILLE,833292613,9258314,QUINN STARNER WHS,WELLSVILLE,9264842,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,6,6,282.000,8HN7,17/03/2023,20/03/2023,08/03/2023,C
808330798,LANCASTER SEED SALES LLC,833292553,4579735,LANCASTER SEED SALES LLC,MOUNT JOY,4579735,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,15,15,705.000,8HN7,17/03/2023,20/03/2023,08/03/2023,C
808332538,ARNOLD FEED AND SEED,833292651,9419765,ARNOLD FEED AND SEED,CAMPBELLSVILLE,9419765,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,7,7,329.000,8H52,14/03/2023,16/03/2023,08/03/2023,C
808334273,DARIN AND WENDY KELLER,833296267,9201977,DARIN AND WENDY KELLER,WILBER,9201977,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,12,12,564.000,8H84,17/03/2023,17/03/2023,08/03/2023,C
808336004,DAN SCHOLL SEED,833296268,9201062,DAN SCHOLL SEED,FALLS CITY,9201062,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,7,7,329.000,8H84,16/03/2023,16/03/2023,09/03/2023,C
808337205,MOORETON CHEMICAL LLC,833295875,4790087,MOORETON CHEMICAL LLC,MOORETON,4790087,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,10,10,470.000,8HH8,21/03/2023,21/03/2023,09/03/2023,C
808337804,JOHN BLAKEMAN SEED,833298204,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,11,11,517.000,8H4A,21/03/2023,21/03/2023,09/03/2023,C
808337824,JOHN BLAKEMAN SEED,833318097,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,3,3,141.000,8H17,22/03/2023,23/03/2023,09/03/2023,C
808337827,JOHN BLAKEMAN SEED,833318001,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,20,20,940.000,8H17,20/03/2023,21/03/2023,09/03/2023,C
808339153,WHALEY SEEDS,833298364,9201114,WHALEY SEEDS WHS,BROOK,9227255,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,7,7,329.000,8H52,15/03/2023,17/03/2023,10/03/2023,C
808342776,WALNUT CREST ACRES SEED,833305652,9234212,WALNUT CREST ACRES SEED,WELLMAN,9234212,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,14,14,658.000,8H4B,22/03/2023,22/03/2023,11/03/2023,C
808342777,WALNUT CREST ACRES SEED,833302978,9234212,WALNUT CREST ACRES SEED,WELLMAN,9234212,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,7,7,329.000,8H82,22/03/2023,22/03/2023,11/03/2023,C
808344821,JOHN BLAKEMAN SEED,833306677,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,5,5,235.000,8H4A,20/03/2023,20/03/2023,13/03/2023,C
808344878,WIENS FARMS,833304591,4198219,WIENS FARMS,BEATRICE,4198219,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,7,7,329.000,8H84,17/03/2023,17/03/2023,13/03/2023,C
808349740,BRYAN PADEN,833308359,9201595,BRYAN D PADEN,WATHENA,9207200,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,13,13,611.000,8H3S,20/03/2023,20/03/2023,14/03/2023,C
808351175,PAUL VOIGT SEED,833308560,9254867,PAUL VOIGT SEED,AVON,9254867,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,4,4,188.000,8H53,21/03/2023,21/03/2023,14/03/2023,C
808355942,HOBBS SEED,833314355,9238662,HOBBS SEED,BUFFALO,9238662,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,19,19,893.000,8H3S,22/03/2023,22/03/2023,15/03/2023,C
808355946,HOBBS SEED,833314355,9238662,HOBBS SEED,BUFFALO,9238662,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,1,1,47.000,8H3S,22/03/2023,22/03/2023,15/03/2023,C
808356628,COUSSENS FARM SEEDS,833311894,4569327,COUSSENS FARM SEEDS,KENTLAND,4569327,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,17,17,799.000,8H52,23/03/2023,23/03/2023,15/03/2023,C
808356642,COUSSENS FARM SEEDS,833311693,4569327,COUSSENS FARM SEEDS,KENTLAND,4569327,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,10,10,470.000,8H52,21/03/2023,22/03/2023,15/03/2023,C
808362102,COUSSENS FARM SEEDS,833314749,4569327,COUSSENS FARM SEEDS,KENTLAND,4569327,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,1,1,47.000,8H52,24/03/2023,27/03/2023,17/03/2023,C
808364546,MOORETON CHEMICAL LLC,833324507,4790087,MOORETON CHEMICAL LLC,MOORETON,4790087,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,2,2,94.000,8HH8,29/03/2023,29/03/2023,17/03/2023,C
808365054,HOBBS SEED,833318187,9238662,HOBBS SEED,BUFFALO,9238662,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,2,2,94.000,8H3S,23/03/2023,23/03/2023,17/03/2023,C
808366571,HOBBS SEED,833318187,9238662,HOBBS SEED,BUFFALO,9238662,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,3,3,141.000,8H3S,23/03/2023,23/03/2023,19/03/2023,C
808368564,SPILKER AG SERVICES LLC DEWITT,833325029,4561220,SPILKER AG SERVICES LLC DEWITT,SAINT PAUL,4561220,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,2,2,94.000,8H84,29/03/2023,29/03/2023,20/03/2023,C
808370023,JOHN BLAKEMAN SEED,833325432,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,5,5,235.000,8H4A,28/03/2023,28/03/2023,20/03/2023,C
808371179,COUSSENS FARM SEEDS,833321307,4569327,COUSSENS FARM SEEDS,KENTLAND,4569327,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,11,11,517.000,8H52,27/03/2023,28/03/2023,20/03/2023,C
808373514,RICHARD BURNSIDE,833325589,9201776,RICHARD BURNSIDE,STAPLETON,9201776,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,9,9,423.000,8H4A,31/03/2023,31/03/2023,21/03/2023,C
808373546,RICHARD BURNSIDE,833325591,9201776,RICHARD BURNSIDE,STAPLETON,9201776,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,17,17,799.000,8H4A,31/03/2023,03/04/2023,21/03/2023,C
808373583,RICHARD BURNSIDE,833325590,9201776,RICHARD BURNSIDE,STAPLETON,9201776,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,17,17,799.000,8H4A,31/03/2023,31/03/2023,21/03/2023,C
808373586,RICHARD BURNSIDE,833332573,9201776,RICHARD BURNSIDE,STAPLETON,9201776,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,2,2,94.000,8H4A,06/04/2023,06/04/2023,21/03/2023,C
808375628,ANDERSON FAMILY FARMS,833337173,9200816,ANDERSON FAMILY FARMS,ARCHIE,9200816,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,2,2,94.000,8H30,29/03/2023,05/04/2023,21/03/2023,C
808376128,WHALEY SEEDS,833324606,9201114,WHALEY SEEDS WHS,BROOK,9227255,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,3,3,141.000,8H52,28/03/2023,29/03/2023,21/03/2023,C
808378840,DARIN AND WENDY KELLER,833325029,9201977,DARIN AND WENDY KELLER,WILBER,9201977,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,6,6,282.000,8H84,29/03/2023,29/03/2023,22/03/2023,C
808379116,BREWER FERTILIZER AND FARMS,833328056,9254262,BREWER FERTILIZER AND FARMS,FALLS CITY,9254262,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,21,21,987.000,8H84,29/03/2023,29/03/2023,22/03/2023,C
808385854,EMC SEED SERVICE INC,833331168,4198061,EMC SEED SERVICE INC,DILLER,4198061,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,1,1,47.000,8H84,31/03/2023,31/03/2023,23/03/2023,C
808386166,EPP FARMS,833331163,4198215,EPP FARMS,HENDERSON,4198215,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,12,12,564.000,8H84,29/03/2023,30/03/2023,23/03/2023,C
808388870,ARNOLD FEED AND SEED,833332557,9419765,ARNOLD FEED AND SEED,CAMPBELLSVILLE,9419765,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,15,15,705.000,8H52,30/03/2023,31/03/2023,24/03/2023,C
808389958,PAUL VOIGT SEED,833337074,9254867,PAUL VOIGT SEED,AVON,9254867,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,15,15,705.000,8H53,31/03/2023,31/03/2023,24/03/2023,C
808393920,BREWER FERTILIZER AND FARMS,833342020,9254262,BREWER FERTILIZER AND FARMS,FALLS CITY,9254262,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,1,1,47.000,8H84,06/04/2023,05/04/2023,27/03/2023,C
808398841,TROTTER FERTILIZER,833342409,9206852,TROTTER FERTILIZER,BROKEN BOW,9206852,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,17,17,799.000,8H4A,07/04/2023,07/04/2023,28/03/2023,C
808398866,TROTTER FERTILIZER,833342420,9206852,TROTTER FERTILIZER,BROKEN BOW,9206852,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,11,11,517.000,8H4A,07/04/2023,07/04/2023,28/03/2023,C
808398907,TROTTER FERTILIZER,833342342,9206852,TROTTER FERTILIZER,BROKEN BOW,9206852,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,14,14,658.000,8H4A,07/04/2023,07/04/2023,28/03/2023,C
808399476,SPILKER AG SERVICES LLC DEWITT,833342179,4561220,SPILKER AG SERVICES LLC DEWITT,DE WITT,4561220,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,10,10,470.000,8H84,04/04/2023,04/04/2023,28/03/2023,C
808407269,WIENS FARMS,833328060,4198219,WIENS FARMS,BEATRICE,4198219,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,8,8,376.000,8H84,06/04/2023,05/04/2023,30/03/2023,C
808407272,EPP FARMS,833325026,4198215,EPP FARMS,HENDERSON,4198215,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,6,6,282.000,8H84,04/04/2023,05/04/2023,30/03/2023,C
808412538,BRYAN PADEN,833351466,9201595,BRYAN D PADEN,WATHENA,9207200,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,3,3,141.000,8H3S,05/04/2023,05/04/2023,31/03/2023,C
808412766,WIENS FARMS,833353421,4198219,WIENS FARMS,BEATRICE,4198219,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,6,6,282.000,8H84,06/04/2023,06/04/2023,31/03/2023,C
808416176,BRYAN PADEN,833353427,9201595,BRYAN D PADEN,WATHENA,9207200,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,1,1,47.000,8H84,06/04/2023,06/04/2023,01/04/2023,C
808418620,CARTHAGE AG SERVICE LLC,833368626,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,10,10,470.000,8H30,12/04/2023,14/04/2023,03/04/2023,C
808421212,WIENS FARMS,833359226,4198219,WIENS FARMS,BEATRICE,4198219,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,4,4,188.000,8H84,12/04/2023,11/04/2023,04/04/2023,C
808427409,DAN SCHOLL SEED,833359227,9201062,DAN SCHOLL SEED,FALLS CITY,9201062,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,14,14,658.000,8H84,11/04/2023,11/04/2023,05/04/2023,C
808427471,DARIN AND WENDY KELLER,833362484,9201977,DARIN AND WENDY KELLER,WILBER,9201977,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,3,3,141.000,8H84,14/04/2023,14/04/2023,05/04/2023,C
808427752,JOHN BLAKEMAN SEED,833361794,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,13,13,611.000,8H4A,14/04/2023,14/04/2023,05/04/2023,C
808429197,MERSHON FARMS,833365540,9202093,TOM MERSHON,BUCKNER,9203578,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,22,22,"1,034.000",8H30,11/04/2023,13/04/2023,05/04/2023,C
808429243,MERSHON FARMS,833365541,9202093,TOM MERSHON,BUCKNER,9203578,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,21,21,987.000,8H30,11/04/2023,13/04/2023,05/04/2023,C
808429247,MERSHON FARMS,833369661,9202093,TOM MERSHON,BUCKNER,9203578,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,1,1,47.000,8H30,13/04/2023,14/04/2023,05/04/2023,C
808430089,DARIN AND WENDY KELLER,833362484,9201977,DARIN AND WENDY KELLER,WILBER,9201977,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,5,5,235.000,8H84,14/04/2023,14/04/2023,05/04/2023,C
808430779,LANCASTER SEED SALES LLC,833361648,4579735,LANCASTER SEED SALES LLC,MOUNT JOY,4579735,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,5,5,235.000,8HN7,12/04/2023,13/04/2023,06/04/2023,C
808432374,CARTHAGE AG SERVICE LLC,833363492,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,18,18,846.000,8H5H,11/04/2023,12/04/2023,06/04/2023,C
808432382,CARTHAGE AG SERVICE LLC,833363493,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,3,3,141.000,8H5H,07/04/2023,10/04/2023,06/04/2023,C
808432461,SPILKER AG SERVICES LLC DEWITT,833361976,4561220,SPILKER AG SERVICES LLC DEWITT,DE WITT,4561220,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,3,3,141.000,8H84,07/04/2023,13/04/2023,06/04/2023,C
808432873,PAUL VOIGT SEED,833362244,9254867,PAUL VOIGT SEED,AVON,9254867,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,2,2,94.000,8H53,13/04/2023,13/04/2023,06/04/2023,C
808433562,EPP FARMS,833364154,4198215,EPP FARMS,HENDERSON,4198215,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,1,1,47.000,8H84,17/04/2023,14/04/2023,06/04/2023,C
808439937,JOHN BLAKEMAN SEED,833354132,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,3,3,141.000,8H4A,13/04/2023,17/04/2023,10/04/2023,C
808440920,TROTTER FERTILIZER,833366308,9206852,TROTTER FERTILIZER,BROKEN BOW,9206852,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,14,14,658.000,8H82,12/04/2023,12/04/2023,10/04/2023,C
808440931,TROTTER FERTILIZER,833370671,9206852,TROTTER FERTILIZER,BROKEN BOW,9206852,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,3,3,141.000,8H4A,19/04/2023,19/04/2023,10/04/2023,C
808442431,CARTHAGE AG SERVICE LLC,833368661,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,20,20,940.000,8H32,12/04/2023,12/04/2023,10/04/2023,C
808442440,CARTHAGE AG SERVICE LLC,833375202,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,5,5,235.000,8H32,14/04/2023,14/04/2023,10/04/2023,C
808443017,SHAWN SULLIVAN SEED WALLACE NE,833369126,4198029,SHAWN SULLIVAN SEED WALLACE NE,WALLACE,4198029,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,8,8,376.000,8H52,12/04/2023,13/04/2023,10/04/2023,C
808445869,MERSHON FARMS,833371908,9202093,TOM MERSHON,BUCKNER,9203578,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,2,2,94.000,8H3S,18/04/2023,18/04/2023,11/04/2023,C
808448078,CARTHAGE AG SERVICE LLC,833371941,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,22,22,"1,034.000",8H30,17/04/2023,19/04/2023,11/04/2023,C
808448083,CARTHAGE AG SERVICE LLC,833371937,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,18,18,846.000,8H30,14/04/2023,17/04/2023,11/04/2023,C
808448831,CARTHAGE AG SERVICE LLC,833377530,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,12,12,564.000,8H30,17/04/2023,17/04/2023,12/04/2023,C
808450160,LANCASTER SEED SALES LLC,833371722,4579735,LANCASTER SEED SALES LLC,MOUNT JOY,4579735,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,8,8,376.000,8HN7,18/04/2023,19/04/2023,12/04/2023,C
808455958,RICHARD BURNSIDE,833377725,9201776,RICHARD BURNSIDE,STAPLETON,9201776,87675793,070183889501,00070183889501,PALET-M 40X40IN 2-WAY DOMESTIC,,3,3,141.000,8H4A,19/04/2023,19/04/2023,13/04/2023,C
